distance_km,weather_severity,traffic_index,weather_traffic_interaction,delay_hours
670.5602434454032,3,9,27,6.140921052822856
669.9490847758786,4,7,28,11.921252458211507
192.4137817963382,1,2,2,2.8962191018273833
588.348747557271,3,1,3,5.879527351049219
255.39733830784078,9,2,18,7.109361977041742
1231.5292940129111,10,3,30,11.913508718644607
1426.7632363502591,5,6,30,10.975635424926756
201.24306536111405,8,9,72,17.3161733034618
1437.161290208382,2,8,16,7.987221666771003
831.6072390714432,3,10,30,10.887083527885334
519.3919491354234,7,9,63,14.919020835779664
207.6069053866289,10,8,80,18.684549742887356
800.8739752985849,4,7,28,9.76327662882322
1212.3217622870482,9,6,54,15.594380407388774
1089.9210681733775,7,8,56,15.744397757119541
170.31641604956326,1,6,6,3.0135358496689704
202.06256951506492,4,2,8,4.443446471244715
664.022595685692,10,9,90,21.90041077762918
513.4066916671206,6,9,54,14.941221530996755
425.338052278467,6,3,18,5.138003437180169
493.406298472199,10,9,90,22.096812688314543
1224.8758406156385,6,2,12,5.704063083577353
1400.9192750845955,5,3,15,6.967689813084283
667.143772338593,3,6,18,7.471905847217961
1368.555402985496,2,4,8,7.862344090184568
550.0939817470347,3,8,24,6.988451524330301
767.0117808813083,9,1,9,4.501035083527079
416.4405969423996,3,6,18,3.8885386751536606
996.6664590461816,3,2,6,5.3526501770859465
1470.5735612447324,1,6,6,6.035233617174979
944.8903344607301,2,1,2,3.826399139653857
600.9397177589684,3,2,6,4.309241203381488
1006.9444243867397,2,9,18,10.095937804703063
272.08894985154257,8,6,48,12.546336657889006
1344.122712371558,6,8,48,13.824292252451794
804.3175310917709,7,7,49,14.206655313538473
729.0896388554988,1,9,9,7.330013434522961
920.2107038349269,6,9,54,14.817893195847601
974.6974079051635,2,4,8,5.485645379705472
200.48612871711822,6,7,42,9.283459124010985
1055.6641097127633,3,5,15,5.352590016373603
438.70435244174143,7,7,49,10.636748077955538
1099.5336855092257,3,4,12,6.931904595202964
1251.5487121378756,9,10,90,23.813044715601006
1225.5419105735284,3,1,3,2.0627156895868506
873.5013543710447,7,4,28,9.888673049162922
828.2378492350516,4,10,40,13.527217306417095
300.0263458751764,8,3,24,7.201095358908363
1185.4846105643899,2,9,18,11.67329261283749
479.9731326254001,8,5,40,9.174238970900113
795.3735919451252,9,4,36,10.724408542205486
497.9837300985234,8,8,64,11.827610015810588
287.3597081995704,6,5,30,9.393160177681786
981.3807756484312,10,3,30,9.56487366872863
176.06484875206536,1,2,2,0.0
1148.10332777668,7,8,56,16.887221521014347
544.6215133655633,1,2,2,2.2539490893475365
100.18857020627945,7,8,56,13.43991201520727
815.5807949321218,2,5,10,7.422319163458503
165.59267193864437,8,8,64,14.359341277849179
486.63738094925924,2,5,10,6.039203658555277
1089.7670824380025,3,1,3,5.113484275515277
187.7654702706122,3,2,6,2.131778741293205
1275.0738892984032,1,6,6,6.162850004325643
105.34789172201636,5,3,15,7.678810608312691
445.55341688266316,5,8,40,10.076419815199763
1137.2656786129,10,5,50,15.60692750929219
542.7782096210294,5,3,15,6.128723116816707
242.64934329241893,9,10,90,22.59132576836506
604.3274863205991,6,7,42,12.058053550921857
478.5506009383357,6,8,48,14.185730790544346
1279.796663024777,3,4,12,4.458815183936607
538.6870846192004,5,9,45,9.711125212444998
1204.5054604864101,10,6,60,15.23515253920456
1348.6210027350287,7,1,7,5.584923420808026
707.3443874071413,3,5,15,6.0334279300054625
1373.920401396149,2,5,10,8.486259424019917
628.24527554847,5,7,35,10.217007840103662
1449.7097830861514,3,7,21,9.785158886240666
225.0053343358021,5,6,30,9.059352106040821
1061.8269731045398,9,8,72,17.876401144895404
791.3396566397001,10,2,20,8.355220712701268
642.7083276379059,1,7,7,7.012158219072923
985.7966302480413,4,10,40,13.62038008435866
1085.3999282880636,10,7,70,19.36061089051979
106.10857751043272,5,4,20,6.8120476059690835
333.73432424607824,2,10,20,10.738154898446373
1098.2644708880462,2,2,4,2.61792873981192
1032.939579009489,1,4,4,8.316805239965419
1452.466507180148,8,4,32,13.199445820836665
1165.452906351096,2,6,12,8.898114680780706
1431.0817908238732,3,7,21,11.67709527732335
1083.5567021487298,2,3,6,6.421628883750163
517.2730920952204,4,10,40,10.29938170304769
247.51089115119908,1,1,1,0.0
1194.5534086829098,3,3,9,6.887921289142732
1001.8089100662822,5,9,45,14.719987327717842
167.4604173506147,10,1,10,6.563623798216924
604.0706522613697,1,8,8,5.978109380027926
1439.5197416780006,4,2,8,4.103109037877378
800.5616039942818,6,6,36,11.03593168891669
705.8207904275865,4,3,12,6.723687273049342
740.7794472230115,7,7,49,13.35180187180769
392.4358136072292,7,2,14,5.777736676873202
616.1900392107133,6,4,24,8.277459758515969
617.7385583820472,9,10,90,20.652466094781982
173.29702826246137,2,9,18,6.025730350456858
1174.5946799250855,10,6,60,19.91175257059822
683.1062046654306,8,4,32,12.504112475381046
1251.0518415429926,8,2,16,9.70731718811701
1290.4872015678536,10,10,100,25.20352104544118
396.79167657812127,4,9,36,9.48653244430878
1020.29487503818,6,4,24,10.37154300616909
761.1945258281744,6,9,54,16.695353416219742
1332.219433090079,5,2,10,5.947726160934029
402.03695084703577,1,7,7,3.3525229099962504
1048.938480434062,3,5,15,7.8882567753629935
950.8529711538116,7,8,56,17.20357798790832
513.4220686005659,8,8,64,15.266784922531755
291.24126511164167,2,4,8,4.775546981151841
1012.2956646681872,3,4,12,4.9634313943171815
1134.036441385263,4,8,32,9.763053793396578
541.87828126869,5,3,15,6.341056692697203
1002.7656456312393,3,7,21,7.6339497086608485
653.1832706561046,5,8,40,12.651495440732612
1098.4896365956647,8,8,64,14.973828940333798
378.9013848516743,8,10,80,17.872252397475354
1346.3010036906442,2,4,8,7.636259997689854
502.3734350518116,6,9,54,15.543519832719081
614.9003828586141,4,10,40,13.058361713808909
181.3287329124897,9,4,36,9.394434964604587
256.117097249787,10,8,80,18.732798845451512
822.2066637972594,2,6,12,6.107272253642687
474.6297474191601,8,5,40,14.849921455779757
1269.672316039072,1,4,4,5.51399774982886
120.57074411693537,6,5,30,7.391227804528893
630.7316681407107,10,1,10,6.040092604585497
572.2837654767297,1,7,7,2.773764992899765
127.05868328464145,2,8,16,3.598450098557011
274.11575860071434,3,9,27,11.292302520977843
679.0997448860894,9,3,27,9.718732271067662
790.0104182264253,5,9,45,12.752638516129773
666.0056461568167,10,10,100,23.292229572947686
843.3127497769314,10,5,50,14.030373936910411
933.1843448679541,2,10,20,9.56775384984501
113.89334957896989,10,6,60,16.349408244277413
749.7332232349054,5,1,5,4.9526223386511345
1448.8989372426236,5,9,45,14.133421598523825
826.6451921813682,1,9,9,4.279970028870157
1048.5591744425344,3,6,18,6.593651447177598
536.6094010836365,5,8,40,12.910903016221548
1183.5879294138676,9,4,36,14.410322296165472
1182.090074626561,10,5,50,13.547260733781952
829.8144667157945,1,5,5,3.165960893566699
1466.419352590899,8,7,56,15.884264538364478
275.77030066771476,1,7,7,7.378149891017149
123.72673084541339,9,7,63,15.419006482290463
1178.2214964599343,6,5,30,9.513049720563535
1230.0177523108355,1,4,4,4.418337504176685
268.29012076880673,8,8,64,14.944302047486646
471.8159661420485,5,1,5,4.649831870478954
124.57330871328047,7,1,7,6.729369220990282
510.63205509279055,7,6,42,12.017511889565428
1182.3986234861402,7,2,14,9.005429840102828
825.1447387976106,6,3,18,5.331187084398555
587.3338304356033,8,4,32,13.486176026233247
620.4350128688624,9,2,18,5.4322510059052345
101.89507600165541,2,10,20,9.621560403264844
519.7207385913302,7,7,49,13.797373600375833
1005.0422382931027,2,10,20,7.722927611256056
1463.8722213429,6,1,6,7.279422748188629
1285.8851577774592,2,3,6,5.228149293692956
133.03295050374078,10,2,20,5.698481346797884
1357.984846544775,6,9,54,16.23207052791001
1196.4777786180764,2,8,16,6.118170343809861
1192.5265729993725,1,3,3,3.6115161541597045
741.1940626050001,7,5,35,9.385738223861468
657.2074101363039,3,3,9,4.490830173601692
524.0820203664697,4,6,24,5.65199284700003
191.97280253611208,6,5,30,5.997482297858561
419.52950889117875,5,2,10,3.365418316142612
445.2450889692345,4,10,40,12.033028088334838
777.7078975942823,9,8,72,16.795535193306264
1146.4221692353715,6,6,36,12.58516341160504
763.3337597571252,6,3,18,8.279800073690533
180.98222922602486,2,1,2,0.395759422618138
1440.9057213834853,6,5,30,13.267515657853707
1419.8140467317571,7,2,14,7.385277433952056
1199.2653604077718,8,2,16,10.745830303410258
1487.8590621899089,8,9,72,19.386282058363786
862.275265920368,9,10,90,20.242096143635617
1447.8756903544886,10,7,70,21.0378884212969
205.8470568634511,3,6,18,4.849590100243066
611.9530475659199,10,1,10,7.830462496368943
415.53377520947214,7,10,70,17.612005926826736
374.166317787978,7,2,14,4.914503128075677
297.12412844974654,1,7,7,3.5916056664403255
971.3790981923953,8,3,24,9.013390219176596
1193.850598046227,4,2,8,6.60747381645794
909.6177591885049,5,6,30,10.159100631068618
305.74779342349353,6,8,48,15.030758373810901
1235.5732779068592,3,8,24,8.407490497525608
990.3365900292199,5,2,10,5.6357532692378545
643.4319885777937,10,6,60,17.33785417828325
1043.782413750488,5,5,25,7.531716233035527
463.866970939966,1,7,7,6.638129740483564
583.2690918918947,3,4,12,5.496232193611064
1384.4801803847863,3,2,6,5.534138024311162
506.70630793998856,1,10,10,6.304082911443938
757.9835754211113,7,3,21,6.152522287864076
1346.1975923544205,1,9,9,7.824181345459853
1090.8098903745386,7,10,70,17.947944074366124
187.08451663058383,4,8,32,11.860627658890563
306.2242619905585,9,9,81,19.82808244587563
110.97822708068355,7,5,35,9.623704652762287
983.2905063208287,5,5,25,11.19318973142654
726.7427955745857,7,7,49,13.619317298749147
287.98479126318574,9,7,63,16.580290506768108
1441.1077694794785,10,1,10,9.528533236790796
841.5236135238679,6,5,30,9.574647368974995
438.6506117580449,1,8,8,6.229713049229092
800.8449996165906,6,7,42,11.846653494265764
1051.4684658291508,1,2,2,5.222211526372579
206.7349051629903,4,8,32,9.57260452683554
484.5853410670488,8,2,16,8.62510052580679
1229.751687237591,5,10,50,15.757789093149118
743.5308185637257,5,1,5,7.955855197519306
865.2079988452128,10,3,30,9.369686330862715
705.942403093257,8,3,24,9.901437854785032
161.45991970020717,8,6,48,12.25819049525474
332.04969174821827,1,3,3,2.2764316464334087
723.7582942386473,5,7,35,8.150457825210486
392.85965157109894,5,8,40,11.594892185057633
169.97064012355023,8,3,24,6.078533327057112
1281.1095296725532,1,9,9,7.347687929438151
1473.6695408297621,7,1,7,5.094898440131623
1210.4000235954352,7,3,21,7.669060531220408
1295.298890386534,9,3,27,8.93158674705271
438.7679824438635,2,7,14,4.78400076538861
1444.8777657184796,3,5,15,5.653000372490964
375.69598623479976,4,4,16,6.515711688206771
1432.001734506565,1,2,2,4.2911495126905965
1492.7470115523315,7,7,49,16.297182166424506
1096.4119280444684,10,3,30,10.304985235844386
1473.6012245085506,3,7,21,8.807573064484453
897.3556913939451,3,10,30,11.06291228086883
463.3584964465265,3,7,21,8.829266743860474
711.7942399318692,8,2,16,7.473348291095704
930.9853095303004,9,7,63,16.831381470566193
202.31418683782098,10,6,60,15.801202962860886
971.2805704641445,2,10,20,9.55013562338633
1473.6489714672123,10,4,40,12.660008273148511
366.1507096972187,10,5,50,14.593611731384136
1209.6331628037367,1,8,8,5.246724131156738
1371.0583112914671,9,5,45,12.06158819500203
1421.1822299483092,6,3,18,8.504951154760723
1444.189846167626,9,2,18,9.217129764898978
830.0434942100608,6,6,36,11.60962136449806
1468.2310711881053,2,6,12,7.245041593552937
1160.2342899882144,1,7,7,8.500096531011652
326.34001073174664,8,8,64,13.604863941067338
767.660149055158,3,4,12,6.0377968298908264
1105.6636455208054,1,8,8,8.04929654002483
446.27644214671665,8,1,8,6.969080488355502
996.8612569684423,1,6,6,7.595214104928202
1033.2406706652669,8,6,48,12.422201026912381
327.77964133199225,1,3,3,3.1487666140058597
891.1194374338588,9,9,81,19.911171511250437
1180.2776753700507,9,5,45,13.782132508516955
798.4539303503187,9,1,9,7.7478028594864865
116.9443634865504,3,7,21,9.933783004698348
112.65385671100904,4,10,40,11.816673907168514
599.8410815580171,5,3,15,3.171090593693704
1396.6716958044947,6,10,60,15.090750002535248
420.14749144505225,9,10,90,20.97054544291689
988.109164420362,4,4,16,8.67256515740209
410.9062189706488,6,6,36,9.24365921308255
550.3379855233682,1,8,8,5.5139129436428735
1287.2589254420775,2,4,8,8.401380603714959
1120.4060191779256,8,9,72,18.446091947569784
233.5589882384949,4,8,32,12.296392570100743
700.1828293810071,10,10,100,22.754951121018447
140.83766910337025,7,10,70,18.238080685641393
773.2462052442125,4,6,24,8.861772708779144
1027.4076163814952,9,7,63,18.16976684365161
265.9036730374122,9,8,72,20.244768907424895
504.4389144728319,4,2,8,4.838383781199971
656.9712757030197,8,5,40,13.605552948088771
1387.3434345184696,6,7,42,12.33273973609686
1490.5570215921496,1,8,8,6.283972348240674
162.8758185938622,7,5,35,7.227101320446527
1165.4110928935488,1,3,3,2.697351976159141
620.4136929632805,3,6,18,9.516727363987112
649.441460721272,8,5,40,12.19607614409595
1155.9709626858319,9,8,72,18.610838812436086
1385.7970050035722,3,9,27,11.627886529321984
1431.3000323035678,1,9,9,9.132894896237858
907.971620453649,1,6,6,6.583702217483879
599.9696230207039,7,4,28,9.427805338876107
1202.568720202291,5,4,20,10.579213589437714
451.4019365672204,1,9,9,4.696661708737343
889.7036403669249,6,4,24,8.253408469993863
602.0098461348224,6,8,48,15.15941385457632
1019.2835031910265,4,9,36,13.67310296165848
436.5584780509097,7,5,35,10.779360267977195
368.23012402875605,7,6,42,10.72208510340421
1385.5347213456118,9,3,27,11.902420615426616
242.52515612935167,1,5,5,2.1713079706627445
808.3410708289043,5,5,25,10.63970549622111
409.1938961482125,10,2,20,9.900972141559274
154.50194865593443,3,10,30,8.844826275724863
150.42634560799695,7,6,42,14.983346656715305
345.3104809481583,4,9,36,9.394619097533774
1313.4784963084003,4,7,28,10.54341485594948
495.4702415678373,1,8,8,5.3704756236785265
1430.642838805414,1,2,2,4.105564531874728
914.2712101848709,10,9,90,24.065787101126958
711.2598656762725,2,3,6,4.7791149923747
912.1243685372365,2,10,20,8.177139840581807
823.3777393167749,1,5,5,4.860308965066483
1162.2867552602552,8,7,56,16.919392725610937
495.49449236199314,6,4,24,8.77222376370297
594.2705482404233,6,7,42,13.921814271238576
1351.732023546551,10,8,80,21.037548018050302
1425.0391184105677,10,10,100,26.04947280227922
1349.5815184810642,9,10,90,22.6856430205512
687.227191540239,5,4,20,6.504313330900877
1192.5117042096344,4,5,20,6.872971527619548
766.8700266215383,6,3,18,9.583469281921566
796.555793004543,8,5,40,9.729847699419803
386.55215268019754,1,8,8,5.854173202393203
927.5824245619231,7,3,21,8.91963038185666
360.5902568546871,8,5,40,9.650148605880187
564.1905786940713,9,10,90,22.67980696315531
1297.0422822679093,8,1,8,4.568366130857418
389.9061328951973,7,2,14,4.910285241013929
199.62159924280593,3,3,9,5.296278829694886
196.6106296579428,2,1,2,0.0
1417.0983287043512,3,9,27,12.609666535266774
809.6886131465685,4,9,36,13.493052155084825
673.1769005438257,4,5,20,9.156039469747961
1235.2300134110858,6,4,24,10.032024554816383
1270.1562990747225,7,5,35,10.63249167158169
565.0674463618465,4,4,16,4.844787295660116
1071.0652804633132,10,5,50,13.887070207199937
1179.5719421926412,6,7,42,8.660775249050277
1016.5109616123364,9,8,72,18.76784301310027
312.2331047201391,6,2,12,4.851781919405829
1326.2363169238797,3,4,12,7.066300895429997
854.7323738304121,1,8,8,6.049143920119189
495.46139691800516,10,7,70,17.55596331897576
695.3194596127715,10,9,90,21.609541335090476
152.59952655847033,5,5,25,5.365073807928973
279.01352171138456,10,6,60,15.377958791073837
1171.7654507222053,10,8,80,20.511897740615264
100.0162886575126,3,5,15,2.761310494187781
683.1921598752091,8,9,72,19.50862275944074
831.5142535198238,10,4,40,11.815587974762403
176.4881880013612,1,8,8,6.006421973499469
1462.309428161266,2,3,6,5.558184702881787
416.5754637495407,3,5,15,3.3128457955872603
525.8782074907932,3,8,24,9.127534524619179
525.5195171570383,8,10,80,20.195650184599607
422.5833269642899,5,7,35,12.1509838338036
102.06335092083599,8,1,8,5.582540753354403
1121.0827117231947,6,4,24,11.03964060775272
1453.5836997189995,2,2,4,6.011686479859006
414.01087659906307,4,2,8,3.290553537784899
1028.2660685247915,9,7,63,16.304490119396853
1138.654857742201,4,3,12,7.9607165374183015
1287.7955307267346,5,3,15,6.942994853893923
691.6808758190527,5,6,30,10.578115677038195
524.103267896601,10,6,60,18.012216743430088
555.4131876322435,8,1,8,4.183946527166796
1097.669866337918,6,1,6,6.387791848395766
1243.4912531078905,10,6,60,15.682428281387772
354.25955485924374,7,7,49,13.838123325126215
619.3174114208713,6,9,54,17.15917440851382
1362.7162754488102,5,4,20,10.833576539053224
1229.3709275726349,5,10,50,14.881089419624274
1478.8017638674662,3,6,18,11.31820313023448
1155.9475635549131,7,3,21,8.424762504282564
650.4732814390911,10,4,40,15.33365907423519
926.8929675924928,5,9,45,13.75241762807978
1025.4199559462484,7,1,7,6.595085049431446
209.83814284397351,2,5,10,5.468331470221023
862.2957427454111,9,7,63,15.033711796765985
1093.0491598616534,8,3,24,11.450497633479195
334.24982560148453,5,2,10,4.797815665640279
1192.88440439578,2,2,4,3.551920161800652
917.2818927197563,6,1,6,3.8076233544076103
1433.1104999766326,8,5,40,12.362181109155902
159.39121748964837,7,3,21,6.653354412912036
471.45659257765374,8,7,56,12.942106915356034
942.1754310197537,4,1,4,2.859773554429114
515.183877088303,3,9,27,6.988133243693124
1100.1938296997391,7,2,14,5.986455935589356
1162.6073955307033,2,8,16,10.57177893235724
243.52234969306423,5,10,50,15.288943764202104
819.3962498894748,7,4,28,9.943883039615299
812.4467778274783,1,6,6,8.38436505364055
616.9930783017575,4,9,36,13.256244976010212
1406.094807597541,2,7,14,8.964247864166127
1258.5088478225098,6,8,48,15.532274116781485
1076.0931346734915,1,7,7,6.435374325484817
1100.0572900289967,7,2,14,5.311078342254564
746.4026013383667,3,9,27,9.643044389344785
1389.3923295352063,1,1,1,0.0
1072.4335981545996,8,2,16,6.103299424431997
1120.573486318143,7,3,21,10.773129225185372
1306.3672653022834,2,3,6,5.42886807351714
483.7002250790674,7,10,70,15.968229635059304
1229.8992654133842,3,4,12,7.550347840956345
373.33684413908884,9,5,45,13.103221662082383
583.478733142843,8,6,48,15.480054753633217
569.8546359777797,5,1,5,6.457130519423515
1469.9356557447968,7,8,56,17.811706607197593
1299.1521132470975,3,6,18,6.326359195456442
1081.6378062263636,1,10,10,11.383816592690955
1117.8794662615462,1,9,9,9.515836416880887
886.9019121635995,2,5,10,7.147600741084533
1425.9269339519267,8,7,56,16.42684486262977
794.7622540353061,1,4,4,1.7647617617090208
632.7247938178523,5,6,30,8.825406876099818
328.2494717042274,9,6,54,13.780130399293142
1200.6879131654812,9,4,36,11.500021719366618
1128.221504905828,2,6,12,8.696627149429304
638.0970539337889,7,8,56,14.861412298016045
135.2707795429211,1,5,5,2.155542716393284
1274.596258805215,3,2,6,5.900280888627916
115.98517683570309,6,9,54,12.488135224112508
1085.1796914806714,9,4,36,9.422759888122897
1458.35995361648,10,4,40,14.280872241980799
712.7258594074849,2,7,14,6.816705394088516
428.9627669943339,7,10,70,17.693153780549665
1086.8194140607343,4,10,40,15.437992139215964
1243.9793988218191,2,6,12,7.664434793664319
865.0024425089863,3,4,12,6.883795770306532
1453.8493853586046,6,6,36,12.533435933114745
172.33621032114553,10,3,30,10.25963892859051
806.7138376263393,9,7,63,13.364983621480736
1105.8355262515702,8,6,48,13.05014457191418
1307.6966596088505,10,3,30,10.736149216856028
350.95785667090604,9,1,9,4.4327641493796754
1220.004874469154,4,10,40,12.452590206950697
873.7899060059634,4,5,20,7.824600918729694
655.1751547859485,9,10,90,21.30683115645928
284.401040010731,8,2,16,6.0450627331004805
1311.4140624724773,2,7,14,8.423515877937117
320.1824914516015,8,7,56,14.987050987415813
533.7030028927389,1,4,4,2.403469779449509
506.06374474741165,9,6,54,13.42861154440504
1319.979647867196,9,1,9,8.474052900543459
1041.7841918924573,8,2,16,6.270651641236965
1215.3539560679212,5,6,30,9.618795309504062
450.65505830949854,5,2,10,3.54186187125266
974.8237394497985,3,4,12,5.949822888642563
900.4443764012482,5,4,20,9.398092807133319
1265.9625275035796,4,10,40,14.517773211591669
1368.5218846737648,1,9,9,6.677647242882632
117.01948006834152,9,10,90,23.153888770924173
1043.6278866823097,10,7,70,17.343783996154414
172.5701187676206,4,7,28,6.1133057643251
868.4021311082982,3,1,3,6.2230883878914245
502.6858206611495,6,5,30,8.050093716305792
529.4872393309977,1,3,3,2.842619542039879
594.1419048332991,5,3,15,5.9373068484081974
969.8094286694542,7,6,42,13.612250063089112
567.6699519362769,2,4,8,1.7798770841770724
1125.7786708263925,10,8,80,20.000526745356574
666.3383398034175,9,4,36,10.482521027343846
195.69448043394206,6,8,48,14.711956647030341
1197.2637794777502,2,4,8,4.979189026938153
500.0616544297884,8,3,24,7.719014622580068
705.8736314389677,8,5,40,12.951986558139836
1059.621436510662,1,5,5,5.936342968401776
565.4386200081968,1,10,10,5.84481243363264
179.21991860540186,1,10,10,6.801048976108127
623.489465817939,4,1,4,2.3409111054478
1422.2280157720247,4,8,32,13.249305615896198
998.4281562179815,8,8,64,16.956521105852833
1040.0708081340897,1,8,8,4.895167867577267
985.1950150926958,10,10,100,20.75540907351545
378.5889945432115,3,4,12,4.493150631892213
685.6674097431921,1,9,9,5.445789476309907
1151.3157177086455,9,10,90,22.143200713160276
241.9220565744228,10,3,30,9.109975454040617
488.9938865255972,9,7,63,13.057367445746696
486.84675185219504,7,6,42,10.678884035568188
704.8264986323084,8,9,72,18.015601297164004
1472.5162373190592,1,4,4,5.59510249293857
194.5035653573507,5,4,20,7.68634953519625
826.181392132833,2,6,12,7.908180594895785
351.1105548170946,1,8,8,5.044243212203728
1458.9471635736418,3,3,9,6.14608022823114
258.62490661844987,7,8,56,13.496232327749853
665.0414033062277,1,8,8,7.013711866592837
1133.0389787684487,2,7,14,7.1893098502185
1086.3761992384234,2,7,14,6.222520482325077
691.8200916515052,4,5,20,5.089884762754129
585.1338351338055,3,2,6,2.3490088322805267
656.6573299740188,3,2,6,3.51450973061796
469.986768422095,10,10,100,24.409309960548853
387.4661141895197,5,8,40,11.543202272650891
776.255576582446,3,6,18,7.724236718560016
475.94725849465027,7,8,56,14.656954838735295
502.44633085615015,5,3,15,7.874618114923929
1019.4584888643799,4,1,4,5.000711938546678
1455.952264379849,3,6,18,8.889836588913898
945.0920807831251,4,2,8,4.192184890549505
207.77125389095278,2,9,18,5.424802133774978
205.81705939569378,1,5,5,5.9403138384365795
1431.9925091837924,3,5,15,9.219412087795323
516.207106430267,2,10,20,8.342317004442164
228.8937805154656,1,8,8,7.84872333210526
938.6624220105342,1,6,6,5.465883925644881
973.1082896063725,2,3,6,3.421096610602766
1007.9067481661634,9,9,81,22.29830587125065
474.3628390005578,5,10,50,12.027239545381416
121.15495790026505,9,4,36,9.340963871948427
1451.0215172362607,8,10,80,19.501057952564
451.2502639675435,6,4,24,6.703475608729823
1046.4368032735665,1,2,2,3.7926187503684035
1089.2818178301934,10,3,30,11.384349693147147
954.01038391128,5,4,20,6.354732297036421
538.0703518991074,1,7,7,7.939880946897619
479.5347552696921,7,3,21,4.275363377800925
936.7355957837843,10,8,80,20.267827510560817
1312.533887056368,8,8,64,18.05779536308589
1425.4272204927538,8,10,80,21.646078206925946
248.2681261652607,7,2,14,6.815529792152928
316.7600576368078,2,4,8,0.0
1422.6307622963116,5,8,40,12.384185879556915
1131.1493196687095,4,1,4,4.6892004369919835
1336.1913547616823,5,1,5,7.876997889463036
383.6856877894804,10,4,40,10.49464100232343
922.6202195531627,9,2,18,7.756635731242811
1081.595432184463,4,1,4,5.451378311509789
1052.1566396257617,8,8,64,15.489966952109132
671.4123672133774,8,2,16,6.976493094809363
121.55284836783187,2,4,8,3.485403515462158
916.0964795259683,6,3,18,6.6183584629986925
454.3421548514523,5,2,10,5.463245420572175
730.3559446000464,2,8,16,10.89608478496442
1440.6134211173442,10,3,30,11.841794503745508
658.6494446994086,4,9,36,8.164941141880208
1275.7222493301974,7,10,70,17.84476932081724
363.9568480489516,1,5,5,5.996877850230616
1041.4446972350404,9,9,81,20.173577902458742
1467.8097362145209,10,3,30,9.8762370420604
242.6503412221115,1,5,5,4.6671237696171906
111.64791911806881,5,10,50,12.265294809449166
707.0159096856601,7,6,42,12.266617114697494
229.67567627191409,8,9,72,15.561798176830159
1147.7380895467238,2,8,16,7.868386383838209
1380.3681293879824,4,2,8,5.91550696535422
707.6293617922623,2,2,4,3.2640730817291526
462.1962990176173,4,5,20,7.686364586863753
708.1646466092537,6,5,30,10.018139851656331
1112.8269449900013,6,5,30,8.997949786736937
112.67582621251937,2,4,8,6.1540771319905145
925.2355852785761,4,8,32,10.815315787217912
958.6083588423307,4,5,20,6.09140931429889
992.7635456543097,1,1,1,0.0
438.8309119732281,2,10,20,8.590435320424334
1099.6738127293775,3,5,15,5.959949118563835
227.94808086448697,5,1,5,3.9651038522697277
378.97847105352116,8,4,32,9.630496311304885
1328.4580653162748,6,1,6,11.664670596256425
1134.2124110171928,3,6,18,6.377130430509739
119.24377561588335,6,6,36,11.425017656509098
447.7267645177203,7,1,7,2.8110559994186053
400.16907619043036,6,8,48,14.246773377357739
479.1288592517616,10,4,40,13.692939864879117
446.583678391841,6,2,12,4.7765846872369435
187.53681403998405,1,1,1,0.13127169480026457
742.5167232355485,3,3,9,4.700160344163982
1125.8268647006312,7,7,49,13.38714535959519
949.424414604411,4,10,40,15.51477188064304
1042.0203360373116,4,10,40,12.987671304092718
213.6088499507348,7,8,56,14.786514705350113
1432.0869942475022,9,5,45,15.017505800425756
1273.8885673802347,2,7,14,9.386060104900395
1227.126445893928,9,2,18,7.976236814518029
1252.1773270584745,3,4,12,7.95543062426487
1405.7947113858659,6,6,36,14.363649266958046
861.9555525591768,4,5,20,7.6903942021129605
380.39482501467626,1,6,6,2.3612930457582997
963.4970509935577,9,2,18,10.179886306790891
1140.0340911351145,6,7,42,13.44052906959583
1133.0843506956355,8,8,64,17.472466631884796
830.0286338336322,2,9,18,9.575201011663761
195.84220706700927,7,6,42,13.335456616250777
619.5581138021789,6,7,42,11.806149193939476
1389.0732518487002,2,1,2,5.961608944831835
918.2284736603964,2,9,18,8.84461165204608
853.6647205579987,4,6,24,9.84303474355676
476.39492013507095,4,4,16,5.242377153723062
615.8284878832105,3,10,30,10.250919300430592
1353.484524814437,8,9,72,21.13398377875688
1033.04826653757,7,1,7,2.6695567412318835
1202.341837453266,2,2,4,5.455355028390629
736.0835922947172,3,3,9,5.491448693654683
982.3461072386211,10,1,10,9.35622657574548
447.7370522404905,9,2,18,8.604620927827824
1087.6451623968808,5,2,10,6.240571017445532
698.6418671846723,2,7,14,4.989524085367466
719.5637207406438,3,10,30,9.968255172173153
1009.0512544076344,8,6,48,13.677722229445209
1410.7928700564973,4,9,36,15.259622782549588
189.60888525206929,2,5,10,5.68036858043847
1254.6405322858107,2,9,18,8.21673084763784
509.3363545770704,6,10,60,16.422886368109715
721.4872363089289,8,9,72,17.55482394887307
130.67866028501254,7,2,14,4.292630918857696
521.4645089680382,4,9,36,12.185782575825858
803.6837396821827,2,3,6,4.090749718275767
178.64650828641462,9,3,27,6.5609008813109275
787.5340211364312,4,9,36,13.01546608086831
1397.9548804017982,9,7,63,17.97391225499883
247.5505053509273,5,8,40,10.64557016635076
1170.2170193057061,7,7,49,16.829139604958424
673.5394747263897,5,9,45,14.793265236658193
1017.2432003340732,2,8,16,8.416882878305548
464.3312371793211,6,4,24,5.360753963305081
323.2891675579016,7,2,14,7.312364484734552
